Model Index,A2_PC1,A2_PC2,U2_PC1,U2_PC2,S11_PC1,S11_PC2,damage_type,severity_level
10,-27.3930224058334,-10.1210889130415,29.5072066678086,7.3443253949648,-0.472735648635386,-8.02309621226807,1,5
11,-30.1331015631601,-10.072160018936,29.9150361500154,7.04974677817738,22.4388344371541,-1.84738772325302,1,5
12,-26.0035132744871,-10.0607175949352,29.4948503884643,6.88357860975169,-1.8361311543271,4.27485391850192,1,5
13,-17.9197015017664,-9.86267602300834,22.286331087913,7.32946705035197,-7.07592079085116,2.27862584164416,1,5
14,13.3393568257524,-9.82380757879484,-19.5849904159624,2.90734373852545,-42.0817192278061,0.403999865994148,1,5
15,12.8369004551453,-10.1178039459189,-19.3185686513443,6.1694747956655,-47.8941876009035,0.0940207890344154,1,5
16,-23.4793914902094,-10.4084721007037,16.4543706520906,3.66333635199977,49.4543069679161,-2.48267453309504,1,5
17,-23.5715266906288,-10.3795561877251,15.5037009698402,8.20358874001419,55.2639659554708,-5.55315539808658,1,5
18,-19.0113202081114,-10.0708286879366,23.16747567405,-7.76237159755652,-6.81260514482277,-1.21576121124059,1,5
19,-26.7434543089955,-10.1742164809349,29.9094016697317,-1.8546390590597,-0.845335577041844,0.588555169872045,1,5
20,-28.0227643312981,-10.0272558599949,29.6327170378585,7.25792572581299,8.87669902684823,2.97893252979275,1,5
21,-26.401169541408,-10.2876563802138,22.4117004714082,12.5414801228459,28.1575377574284,3.14796597712034,1,5
22,-27.813819610086,-10.3789743212852,23.404705000989,-0.373191173628778,34.1717551919281,19.2882081150996,1,5
23,-0.915405604889266,-9.49299379684214,0.277538688393788,22.9987999275598,-27.6672422174838,26.8000543649215,1,5
24,-27.1140009780156,41.034513249376,39.9836167204134,7.15939950165509,-9.31949353927187,-3.38929504402218,1,5
25,-27.1412009891067,41.0086534053611,39.9778412573839,7.25618011934786,-9.37089461941409,-3.44749091863588,1,5
26,-31.0478173190446,-9.76348936724232,39.3655913472556,7.7470592083155,-2.69060838387415,3.20796151133139,1,5
27,-31.0401657983206,-9.75345025881376,39.3690199520482,7.68785353607856,-2.66478997634533,3.19715695432732,1,5
28,-31.0382169516208,-9.7718142319441,39.3648148877059,7.6440242877897,-2.62274597423671,-5.85745917821437,1,5
29,-31.045037493612,-9.776866176859,39.3612837397891,7.70466225207559,-2.64736881773086,-5.8590178544027,1,5
30,-27.6664182812108,40.6869655409502,40.0855850099739,8.31817392671088,-8.78331976887641,6.32477371172541,1,5
31,-27.6806172094293,40.6710835423681,40.0801020020001,8.41040615180555,-8.83390184952048,6.270439257722,1,5
32,-5.33732046991695,-10.3186793166127,3.29082228925205,-28.1523384567761,-19.8524347990803,-30.8367016707395,1,5
33,-26.425475378986,-10.4419131728382,23.5465167155276,-8.88935826372836,21.5793438488715,20.4089634940828,1,5
34,-25.9740878762358,-10.2094532329431,23.1784510448669,-5.77909158889143,36.8525563627718,-9.37832848421255,1,5
35,-4.60816767568652,-10.40269393215,6.58054707027962,-25.832569465312,-25.9848832726481,28.5826709123344,1,5
36,-0.374814653597254,-10.3215987429144,3.27093318595456,-28.7563986363605,-29.30290144977,26.4792062699508,1,5
37,-25.8299067340134,-10.0606330193747,22.828111905525,18.9194331479824,40.1047059656387,-29.0098574581497,1,5
38,-8.88807261194929,-9.80018032930349,3.58268923372341,39.6321744234977,-23.0370374335871,-30.8655844954478,1,5
39,-0.601766903149843,-10.1390651138536,2.31411175796925,-14.0214698408073,-28.2301624039362,26.7594360811249,1,5
40,-23.8673462912497,-10.1414720889267,22.643535926891,2.2594127191144,25.961484466277,-10.0746526224019,1,5
41,-9.03455571845067,-9.8759108288593,4.00764841026405,30.1665134956501,-22.741867147292,-27.929991649441,1,5
42,-17.9231391565637,-8.3405196868276,-0.505601593334148,7.82213238492918,4.33764947295229,12.8953620351336,1,5
43,98.3866509040608,46.9274831691633,-97.6192430677599,5.14842713093376,-92.1100019129894,-192.037318589417,1,5
44,95.2008545342261,47.7846043966812,-97.5869255873979,5.69832436546939,-97.2082610326923,196.986792077218,1,5
45,-17.8155993645306,-8.49837375811504,-0.313300248603438,9.62765405921072,7.35111452613422,-21.5919194519634,1,5
46,-12.7439594169902,172.452407435894,1.20971380330253,-25.5412202333233,3.35510017081623,-3.47045725942611,1,5
47,-12.0296654809348,173.468920796619,-3.18748854219636,43.7066051947277,4.06822432814143,-6.83214767153445,1,5
48,4.72738473865431,-9.13719483842622,-2.74744079721829,9.19218630391288,-1.05612361715973,-2.67252917385233,1,5
49,98.1422990888489,-6.33660388896487,-103.901296304371,4.9744706595967,-106.400234504846,118.095566284088,1,5
50,142.280502419977,-5.42901717732699,-195.046100813174,0.244086875870167,421.215674379932,-210.107212127369,1,5
51,148.32887301414,-4.96629775292013,-195.078168217653,1.40518779386337,394.875058248077,250.095692480027,1,5
52,125.904640636215,-5.69578951585184,-103.882044112935,5.35830004467183,-88.2194350289968,-131.656897703098,1,5
53,33.4702831919041,-9.85572580275347,-2.91004591862385,6.84517491500588,-0.910026649793094,-1.62922886591398,1,5
54,-31.3172720932531,-9.93332664456439,38.714590129561,7.66369598717893,14.2001212135844,11.1359200558943,1,5
55,-31.3104267739241,-9.93738350354949,38.7159137548749,7.68328620565628,13.6142021577853,-4.94595591840293,1,5
56,-31.2571108231751,-9.95451495303931,38.1000902481495,7.65294735348514,26.611211437703,6.70987847553695,1,5
57,-31.3922534299685,-9.89813584979202,39.4147717838099,7.69661226702525,-1.14260813568643,-2.32032278959318,1,5
58,40.1383786725144,-7.82636672427384,-48.2860318918365,10.7834833758713,3.94091896586705,-13.2919531501854,1,5
59,30.6442497576879,-8.0445862966539,-48.708921898612,5.91452335303399,0.272722861216017,8.17455527116938,1,5
60,20.8411369305052,-9.68349254957,-30.2079854220124,-60.4648447554065,-14.8067298562824,-22.3582515319469,1,5
61,2.50390689442396,-9.89746313188256,-13.2829490807479,-44.098551408247,23.4211286959035,28.1420675419073,1,5
62,3.31953690764844,-8.83022023871049,-19.1963934411559,55.8054763026656,26.7435049447893,8.25402470954114,1,5
63,21.9837464987833,-8.18355815236592,-37.6757829316977,73.4829266033707,-23.4043452751314,-21.823395566945,1,5
64,29.3750857664388,-9.51959594513175,-30.0347752730816,-56.4896142480595,-24.8023127054369,17.5797448923069,1,5
65,9.10407672432994,-9.68960514798529,-13.5298315481155,-36.7609213282138,26.6999276137828,-18.0853523474176,1,5
66,31.4582461179105,-7.28377529377345,-37.8233834611134,69.2394800096031,-19.7361959831926,21.4661904861575,1,5
67,10.4231260448151,-8.19211017671589,-18.5461434874294,53.6195656543191,32.045354382271,-31.7943422505145,1,5
68,19.4622171964406,-10.5905186270523,-8.81016286163353,-33.4247853458306,-19.0805626356822,-31.7490109375139,1,5
69,19.4622171964406,-10.5905186270523,-8.81016286163353,-33.4247853458306,-19.0805626356822,-31.7490109375139,1,5
70,46.2392577070203,-9.72087448685537,-40.1808290986739,-57.1656376761402,-15.2337639192177,-49.4135726300378,1,5
71,38.6189321932981,-9.54476069754674,-40.2231904903613,-59.7006236927792,-30.5885666255239,44.7355061386925,1,5
72,11.2554811270106,-10.0384457993043,-8.58262678102271,-37.0139624348852,-25.6056456325155,22.3783134173596,1,5
73,21.2779723153793,-8.42916433696884,-13.0688101207934,47.375158587655,-21.3591969899172,-22.7121191543987,1,5
74,40.8987334645853,-7.14870177742719,-47.43384402723,70.7451411903896,-24.1794463228932,40.0714960873477,1,5
75,4.40100582381114,-10.5771488052806,7.43448268678859,2.23972165317854,25.6189520432828,-29.3449289619591,1,5
76,2.6542364928961,-10.7332618349077,7.05182679785012,4.38013727198376,26.0019371009555,1.75798623539111,1,5
77,20.045328677979,-10.2903119712855,-11.3314329751108,21.9942673536749,-24.8248402575489,-29.2204437104342,1,5
78,24.1110705431922,-10.1216947293635,-11.780290193082,17.7992576287504,-27.1544645125726,25.1809690582074,1,5
79,48.1822922229654,-9.39005557403744,-40.6575553142926,-37.6466026676643,-7.8822617488869,-95.6218150581212,1,5
80,48.1822922229654,-9.39005557403744,-40.6575553142926,-37.6466026676643,-7.8822617488869,-95.6218150581212,1,5
81,-11.203395856411,15.9966154143276,9.24781884378819,35.4863484193461,-27.5074348200016,-19.5711797306689,1,5
82,-10.5964785331637,15.6527025830189,9.25443606914781,35.4846745868133,-27.5020596336291,-19.5879090838519,1,5
83,-9.19905243954616,15.7007615698652,9.25361531162806,35.4376899117848,-27.4723304123374,-19.569750753648,1,5
84,-9.24695840091578,15.6988403838933,9.25355622726673,35.4375988226772,-27.4723881139464,-19.5697370607058,1,5
85,-11.3572438168932,-10.2726768277902,11.3747492476317,-20.2995985578292,-18.332221721993,-26.7621258726917,1,5
86,-11.3505467725657,-10.2681705264,11.3848319404486,-20.2866092950754,-18.6008473266537,-27.1939514003948,1,5
87,-11.3583349520576,-10.2731096146496,11.383215914305,-20.2715726193097,-18.6104676874581,-27.1562815294038,1,5
88,-11.3618871949295,-10.2749648909696,11.3712670837578,-20.2541254299525,-18.3392788164874,-26.7124038477356,1,5
89,-23.147540701349,15.2875816026011,28.7619061776053,-3.62839913343922,16.8801750576645,28.8125902109955,1,5
90,-23.7444400435632,15.9624380461953,28.1176230506279,15.6988510136955,22.9529306580387,-19.696637103686,1,5
91,-26.1269927750411,-9.84849714868288,27.5949184470891,15.3444155682541,26.3205119269214,-23.9913482791158,1,5
92,-26.1341630300255,-9.85378074192971,27.5847499013542,15.3313375143441,26.5903129258821,-23.5575921206053,1,5
93,-3.01707138203013,15.2431998129872,11.860864629344,-20.8679922360404,-30.0452263905592,31.4479337285269,1,5
94,-2.24404477186714,14.1862571623398,11.8565163148281,-20.8202021575834,-30.0630363056982,31.4184705878406,1,5
95,-3.0684835395559,15.2412608602258,11.8608035248576,-20.8680888249031,-30.0452710018453,31.4479426787203,1,5
96,-2.29244484973149,14.1821152809411,11.8564439487465,-20.8201361848386,-30.0631733565614,31.4184401918939,1,5
97,-7.44540607458375,-10.2939078751595,11.3142409866459,-21.2416570625331,-26.4005069612522,22.2296857191963,1,5
98,-7.47118985863752,-10.2903401241622,11.3265171330238,-21.2531060300331,-26.6767102404139,22.7108789982916,1,5
99,-7.44225765364265,-10.2968923198562,11.3141019114086,-21.2231388283252,-26.4259184633493,22.2754586654921,1,5
100,-7.44225765364265,-10.2968923198562,11.3141019114086,-21.2231388283252,-26.4259184633493,22.2754586654921,1,5
101,-7.47015094605377,-10.2910329209164,11.3245718733999,-21.2079005924441,-26.6866088141928,22.7374766343064,1,5
102,-6.48881760357903,15.0538937319511,11.7923188501083,-21.6261871994488,-30.4056245768374,21.950951286003,1,5
103,-7.25715939596336,15.3950795828484,11.785708680653,-21.624506053251,-30.4098865865739,21.9266362373403,1,5
104,-7.25715939596336,15.3950795828484,11.785708680653,-21.624506053251,-30.4098865865739,21.9266362373403,1,5
105,-5.14132671717989,15.0953090925201,11.7918143922793,-21.6763172151364,-30.3747655973459,21.9835418964124,1,5
106,-5.25257358882356,15.099972565845,11.7916717257843,-21.6762733239326,-30.3753324783021,21.9835690725901,1,5
107,-28.431377493511,-10.3085509253211,28.2365871876563,-3.98044477954035,20.2164826467046,24.3996804982117,1,5
108,-28.4391787146012,-10.3223708555661,28.2263637722911,-3.9936089130824,20.4880249040688,24.8342925935134,1,5
109,-28.4434363817603,-10.3258261839079,28.2232534543462,-3.94766506298343,20.4794208128885,24.8736695273076,1,5
110,-28.4380938209179,-10.3152053077284,28.2351818169828,-3.96515300450376,20.2068161846015,24.4325385337542,1,5
111,-23.147540701349,15.2875816026011,28.7619061776053,-3.62839913343922,16.8801750576645,28.8125902109955,1,5
112,-28.101863644689,-10.1770448004069,28.2227110127451,-4.00413879649013,20.5166565579304,19.7179087911864,1,5
1,8.80501755869252,-11.0521700305115,-19.4591191774214,7.11387088244937,-40.543368080022,-52.2010567140387,1,6
2,-25.5394060874587,-11.8649051245127,15.9209170749026,5.78756827355835,52.3822616237266,27.5906309417283,1,6
3,-21.7353588731735,-11.2130693165622,15.9138040941548,6.09352506425195,57.3983509109885,-35.5366391941963,1,6
4,17.0949182608842,-10.5999886722639,-19.8411232556039,1.97895251642231,-51.0687347559433,51.814937772528,1,6
5,-8.366167570859,-11.7524124214165,0.0803190288167302,-32.161442415901,5.41853389067294,-5.16314948844962,1,6
6,-2.30962594847148,-11.194769297801,-0.466701767819918,-30.6601564819968,2.547992301042,13.6894847972854,1,6
7,-7.92891785899298,-11.1930235875734,-3.73785950490292,45.0600050422392,6.4792746303049,-19.466938131442,1,6
8,-1.22861040341782,-10.6020246464982,-3.58911945580912,38.7198933165595,3.83295805097174,2.59100477201581,1,6
9,-20.3239309249473,-11.5131259872124,22.2937265538935,7.41289273930961,-6.65514383833649,-4.01479034221744,1,6
10,-27.7927116258948,-12.0874987208845,29.5379538468171,7.35703243359096,-0.157278349241407,-8.01326224959669,1,6
11,-30.5581880963189,-12.1256470261179,29.9226142035819,7.05985770919458,23.4917792470305,-1.84299052797073,1,6
12,-26.3930466078464,-11.9301227515563,29.5245639691019,6.89616188218167,-1.51994647632816,4.05452697089017,1,6
13,-17.9810875024416,-11.0038593819732,22.3021884205281,7.34100508925528,-7.28622984081941,2.01656823236253,1,6
14,13.375755610647,-10.8228205797686,-19.6630885380406,2.91927092318281,-42.5978008895871,-0.180903814465912,1,6
15,12.8382053539912,-10.9008586774252,-19.3964785944965,6.18659945064283,-48.8317137100066,-0.211389784324697,1,6
16,-23.836197880689,-12.0210945272577,16.4596621902364,3.67195083224717,51.726459371871,-2.38396556052937,1,6
17,-23.9267579753377,-11.962422743643,15.5003550548455,8.21861079583185,57.731600126649,-5.54558381371232,1,6
18,-19.3435850021036,-11.5819946377365,23.1900942373862,-7.78907627978032,-7.02249243209704,-1.34394502367834,1,6
19,-27.142103056183,-12.066712099204,29.9449851710735,-1.8708963585362,-0.567097199936908,0.546237498018257,1,6
20,-28.4274266056306,-12.005835878332,29.6524309093493,7.26504120548828,9.59376278004607,2.9058321965675,1,6
21,-26.7895215555618,-12.1415180755711,22.424460498275,12.5546005909192,29.536740613785,2.42240457146435,1,6
22,-28.2213099991525,-12.2621184016217,23.4124197301704,-0.364876702910461,35.7746005962453,18.8738263268935,1,6
23,-1.03854159763707,-10.6234772829717,0.239401493595694,23.0363987532146,-28.0002062134058,25.3663206381031,1,6
24,-27.3031634207243,34.7545384504166,39.9188752898161,7.23077305326126,-9.88538295449614,-2.70477024866037,1,6
25,-27.33171954117,34.7359105724819,39.9132286674745,7.32485439021854,-9.93664691454288,-2.75976388864055,1,6
26,-31.4870687496952,-11.6438516094675,39.4410058351009,7.76257502463749,-2.6973234492805,3.90633947865592,1,6
27,-31.4790015694904,-11.6361458275811,39.444393156865,7.70426294198763,-2.67016937043515,3.89517480887111,1,6
28,-31.4718345092181,-11.6616929692311,39.4389764980499,7.65665616274208,-2.63720310734043,-6.73321047549405,1,6
29,-31.4788823645835,-11.6648912995333,39.4354930751018,7.71629405093478,-2.66305209172234,-6.73541875854722,1,6
30,-27.9354538365661,34.5705868311022,40.0252516972759,8.28956066314963,-9.16214647907028,5.41456306384586,1,6
31,-27.9500297392455,34.5540854855262,40.0198359850222,8.38013893289369,-9.21268731288553,5.3638424796386,1,6
32,-5.52847012668622,-11.3293504136516,3.27903470805557,-28.1971170444727,-20.1979259044481,-29.9773696716326,1,6
33,-26.8164046441368,-12.2670481427702,23.5746854665279,-8.90931872947338,22.8017060770876,20.0904669791399,1,6
34,-26.364844064505,-11.9198018928974,23.1980471723129,-5.78889528029043,38.5820679526557,-8.53613648448285,1,6
35,-4.78195076440809,-11.2939615192987,6.57019810957803,-25.8717948443149,-26.3873350009937,27.1364353204413,1,6
36,-0.455574567999913,-11.0887165619785,3.25749109137554,-28.7990792770812,-29.9633597494683,24.976406456776,1,6
37,-26.2082811671994,-11.8313793661739,22.8437868269877,18.9562878807026,41.7647178964371,-28.6097743112041,1,6
38,-9.10982935515267,-11.1092251500613,3.55579174636504,39.7029850688687,-23.2639524214888,-29.8226854982315,1,6
39,-0.791093324350132,-10.9431461919523,2.28379377945186,-14.0334967579373,-28.8656299063376,25.2690207861991,1,6
40,-24.2356006937282,-11.7829600967428,22.6557020707541,2.27234140642218,27.3817309985372,-9.45492718440455,1,6
41,-9.29803948222863,-11.1793028435287,3.97534773597231,30.2118596752387,-22.9958741489947,-26.8388092254609,1,6
42,-6.73650884479209,3.39446984772373,-0.398829823197369,7.81888803938089,2.48278049502278,13.3906547523676,1,6
43,99.4101025335493,49.9646315941681,-96.7199816842399,5.15548290535832,-94.5888287025657,-220.448261542916,1,6
44,96.3118716296274,51.1332393196825,-96.6692542851178,5.70886287118185,-99.5822028413365,227.923606542832,1,6
45,-7.23862049639596,2.74167328130646,-0.205322826329647,9.65999902020537,5.69444498066376,-19.6882847515189,1,6
46,-10.6327129843947,152.23639709245,1.33243618116611,-25.6763575794416,1.82265021886087,-1.68508436713994,1,6
47,-9.83779781487331,152.887062649961,-3.08200316986724,43.6838889116449,2.49986189531343,-4.92272450217515,1,6
48,4.67890850677421,-9.84983513212587,-2.80539967619591,9.20055886746206,-0.931959862589097,-2.9570113731041,1,6
49,98.9734886442732,-8.16844588166258,-104.252442512593,4.97560441864695,-105.070922413493,110.117341568151,1,6
50,141.292498771033,-9.3307268181426,-194.717796852849,0.26116588810521,418.95494794454,-193.220766508344,1,6
51,146.86389374194,-9.52337075942876,-194.751654180135,1.4186046352829,393.573264789095,231.656324720894,1,6
52,125.876901322105,-9.18880591767291,-104.23846900428,5.36350648670325,-87.1425663451708,-123.527941412804,1,6
53,34.2598948411446,-10.0473640851946,-2.97258015085444,6.85435437403124,-0.869587915958121,-1.4384445486201,1,6
54,-31.7228835376732,-12.1229209175403,38.7969427216935,7.67778696951789,13.907478460761,10.5088642187566,1,6
55,-31.7172584505776,-12.1369944689159,38.7981497742043,7.69652088505972,13.379576646935,-4.81444913216938,1,6
56,-31.6740413956881,-12.1407967563413,38.1955242334737,7.66664105731458,25.6209391987795,6.31228367286105,1,6
57,-31.7849184688073,-12.0736386340474,39.4887675330535,7.71041653947715,-1.21707951041369,-2.35346520048718,1,6
58,40.8544537891496,-8.0148895575493,-48.4780131626423,10.7866493612357,3.35964742710253,-12.3848553826141,1,6
59,31.1464360875906,-8.28027808799323,-48.9121645710323,5.91729495892489,-0.243068847450856,7.56105816965181,1,6
60,21.4488059583142,-10.0442414600423,-30.3233767936626,-60.560533074732,-15.1939731236932,-21.8186436273907,1,6
61,2.57263482067413,-10.3461930258338,-13.3399878692321,-44.1515139963684,24.2928207654617,27.3543880612684,1,6
62,3.49054148586159,-9.65806654051969,-19.2773920565429,55.8725485308096,27.6896419346079,7.26752740730445,1,6
63,22.7433175613807,-9.01536266446701,-37.8235026578522,73.5970455198398,-23.9689739095652,-20.873852548429,1,6
64,29.996215748789,-9.96375193324297,-30.1415209228277,-56.6475236429833,-25.4502494934474,16.4802190102082,1,6
65,9.33657449482951,-10.0111274802429,-13.58311971799,-36.8695885149999,27.6883203456883,-16.9380255661259,1,6
66,32.2902251798136,-8.38779520711275,-37.9774552760798,69.4117327871147,-20.1344013492873,20.4215412275333,1,6
67,10.7836886757764,-8.9216477260718,-18.6292993615763,53.7444957626258,32.9192912374527,-30.8385455809012,1,6
68,19.4727895741823,-11.3217994094467,-8.83445937333572,-33.4881418578695,-19.3457501188464,-30.6588708193236,1,6
69,19.4727895741823,-11.3217994094467,-8.83445937333572,-33.4881418578695,-19.3457501188464,-30.6588708193236,1,6
70,45.7381601491777,-10.8861620835334,-40.2418634281137,-57.3407437432644,-14.2069669510974,-46.5278374607009,1,6
71,39.4504866498714,-9.89693920511382,-40.3390522842146,-59.9202890573599,-29.2979746053808,41.7774540789731,1,6
72,11.5006316551283,-10.5609267789324,-8.62776238802836,-37.1051951390837,-26.1489780927168,20.8575788911776,1,6
73,21.3863791938176,-9.53946262379819,-13.1150632460039,47.4636685728536,-21.7519875102689,-21.5759605411698,1,6
74,41.951220909627,-8.23582617719019,-47.600530353102,70.978104452247,-22.4846065641398,36.9098522929627,1,6
75,4.30382726731609,-11.161371122636,7.45092060532638,2.25039293141378,26.8078951695349,-28.7570405020939,1,6
76,2.60182419334041,-11.4670566328899,7.09001080733246,4.39642343019642,27.2151069752439,1.14527573031452,1,6
77,20.1759489382894,-10.9917514639657,-11.3333907762057,22.0393438837787,-25.2293205185605,-28.0006779422719,1,6
78,24.2568978007703,-10.778953965423,-11.8167723850452,17.8404401646036,-27.4205457915567,23.8982526815609,1,6
79,47.7090569874658,-10.4065640097115,-40.6894017800202,-37.7397777921739,-6.46225851004828,-91.5508475941529,1,6
80,47.7090569874658,-10.4065640097115,-40.6894017800202,-37.7397777921739,-6.46225851004828,-91.5508475941529,1,6
81,-9.80974806286978,24.9831749819141,9.20555099921677,35.5763104465981,-28.5071918130974,-17.8437516156913,1,6
82,-9.85879289424443,24.9780938549942,9.20548988971048,35.5763668940113,-28.507277372764,-17.8437732654134,1,6
83,-9.80775722039604,25.1654575119253,9.20835890451152,35.5314602420957,-28.5025732963169,-17.7997927298887,1,6
84,-9.85541153253751,25.1620202730666,9.20830341497793,35.5313686744221,-28.5025927676191,-17.7997436106763,1,6
85,-11.6708371892546,-11.5294561510409,11.3818061784904,-20.3303416791883,-18.5954933644286,-25.5012762759566,1,6
86,-11.6621277404627,-11.5110663789669,11.3916940265841,-20.3177431941959,-18.8721102029033,-26.0093313277158,1,6
87,-11.6708158188069,-11.5151295160688,11.389918822563,-20.3028479604664,-18.8814013951724,-25.9532370830715,1,6
88,-11.6759409253247,-11.531576865793,11.3781366674066,-20.2852909733148,-18.6015056626615,-25.4324611108133,1,6
89,-24.9204775288323,24.6445165907778,28.7753876068124,-3.60316424211233,17.3482090090203,29.184689185771,1,6
90,-24.8445394699101,25.4150853247472,28.1176059186918,15.7613302908354,23.5031685912511,-18.5972748068931,1,6
91,-26.5367960567317,-11.3746610183416,27.6306444914925,15.3753129324784,27.5051288762509,-23.2079498840982,1,6
92,-26.5460500235384,-11.3938789880675,27.620645605909,15.3626186013992,27.7833112276721,-22.6970933454284,1,6
93,-6.37351503955569,24.4670634008702,11.8347349833423,-20.8681352948177,-31.168535497103,30.7979203595472,1,6
94,-6.38026521252645,24.2867285491191,11.8316887983546,-20.8219446357665,-31.1737282783946,30.7521141480202,1,6
95,-6.4261876715586,24.4631311386658,11.8346769024547,-20.8682280968144,-31.1685594985609,30.7979489369397,1,6
96,-6.09819652401689,23.2688887168212,11.8356887174879,-20.8233158402088,-31.1619018055943,30.7212608393861,1,6
97,-7.67865718102643,-11.3098804072537,11.318151206147,-21.2728800137196,-26.9395858696387,20.341061957188,1,6
98,-7.70243927492253,-11.2924475612284,11.3303930396978,-21.2840718618344,-27.2240808946282,20.9093507121745,1,6
99,-7.67367519580099,-11.3124329561227,11.3182372248604,-21.2543585243534,-26.9680388006944,20.4054297634898,1,6
100,-7.67367519580099,-11.3124329561227,11.3182372248604,-21.2543585243534,-26.9680388006944,20.4054297634898,1,6
101,-7.70038216614612,-11.2928553773948,11.328636023054,-21.2391247543625,-27.235157676571,20.9527840128933,1,6
102,-5.64444114952986,24.7079885477647,11.7324506744089,-21.6831541580067,-31.7697513514318,20.0739221175537,1,6
103,-5.76097312957737,24.7066881596699,11.7323158451822,-21.6832590986595,-31.7702422859064,20.0740257012084,1,6
104,-5.76097312957737,24.7066881596699,11.7323158451822,-21.6832590986595,-31.7702422859064,20.0740257012084,1,6
105,-5.63595746007149,24.8927276915762,11.7349324091104,-21.735502088652,-31.767167319774,20.1052331277834,1,6
106,-5.74674325400495,24.8881126818767,11.7347905529915,-21.7354530101029,-31.7677181466586,20.1052293877647,1,6
107,-28.8276085666424,-12.2489966805444,28.2809050175471,-3.98668011554712,21.2947678405559,24.393862370963,1,6
108,-28.8378003115497,-12.2811214067659,28.2708429431667,-3.99947328324764,21.5754278607425,24.9059356683392,1,6
109,-28.8427223894635,-12.2842629708138,28.267627559251,-3.95385328486662,21.5674137558405,24.9591746103514,1,6
110,-28.835334311035,-12.2546376881305,28.2793887790749,-3.97147073953246,21.285446783108,24.4426192170488,1,6
111,-24.9204775288323,24.6445165907778,28.7753876068124,-3.60316424211233,17.3482090090203,29.184689185771,1,6
112,-28.5396222165202,-11.8342666771694,28.2666828921982,-4.01220812254289,21.5975180836533,18.8615208798228,1,6
1,-8.58864370272038,-12.6031693689238,-19.5704993834979,7.12955887782411,-41.4573225733879,-50.6903916166653,1,7
2,24.7416340332039,-10.7205492217775,15.9059473398981,5.80084235077179,55.0487336068719,26.6215850334348,1,7
3,22.2467725650376,-10.4426041481035,15.896430812328,6.11275359884364,60.2460196239135,-34.9117037626383,1,7
4,-17.0437820631528,-12.320485127037,-19.9565789332092,1.99510935328169,-52.2096806454554,49.9065606682339,1,7
5,8.69378671822165,-12.2838039448357,0.0216424685175393,-32.2520910507656,6.31509706029991,-4.65475760156542,1,7
6,2.39585259345416,-11.7887746260999,-0.537112471721061,-30.7391908540901,3.26243989966245,13.4008044657423,1,7
7,8.30058984287942,-11.6817832820052,-3.82983772837543,45.1770870997582,7.38049323279195,-19.4462740321457,1,7
8,1.39164397433936,-11.1068339840129,-3.68244386127699,38.8311681053846,4.84658194493136,1.59281648620496,1,7
9,20.5430642146995,-10.5934300753286,22.3088681077362,7.43041467547952,-6.90757672172145,-3.99476960591193,1,7
10,28.1428216568253,-10.6850251943016,29.5700283597247,7.37421951631849,0.192795601243792,-7.99695318813733,1,7
11,30.9078648750122,-10.4606952935563,29.9293831160191,7.07445172104397,24.6339571014473,-1.92892263917919,1,7
12,26.7568556971848,-10.6013872193183,29.5553661263093,6.91354792939597,-1.17630423924212,3.80430563284905,1,7
13,18.4693833964527,-10.6034545058621,22.3187558033803,7.357165982667,-7.57758042088048,1.83813968044324,1,7
14,-13.2797461032889,-12.4433142190033,-19.7475736571929,2.93500373986404,-43.3131911421021,-0.579784953755577,1,7
15,-12.7662627373471,-12.4995379307405,-19.4810195378796,6.20594010765713,-50.1210252869612,-0.212123759676164,1,7
16,24.264332529546,-10.8692521551703,16.4651503972729,3.68434479591527,54.3104694863741,-2.47070446781491,1,7
17,24.3409938935396,-10.8606468231494,15.4962864684199,8.23828461611466,60.5948783689671,-5.80637665309062,1,7
18,19.4944883486506,-10.7258785869089,23.212939900657,-7.81587195966751,-7.28938686852539,-1.4343076191814,1,7
19,27.4871901910435,-10.7040373635456,29.9825237227239,-1.88623709445418,-0.266830519073828,0.538733175852666,1,7
20,28.7889905551785,-10.5061453217577,29.6725058766609,7.27650683047914,10.3807583836837,2.75191972408632,1,7
21,26.9723436793011,-10.7784948230664,22.4371150451127,12.5714011081993,31.1289200049575,1.70030129761675,1,7
22,28.607364401612,-10.8286669660616,23.4199945119289,-0.352480079986093,37.5584896271179,18.5418826488745,1,7
23,1.34331964519098,-11.3229912488175,0.197422016240626,23.0818529382566,-28.4754369672777,24.2373765636428,1,7
24,28.9435196871132,27.4939179347969,39.8923560005418,7.29082416265272,-10.0865472120823,-1.83570173919979,1,7
25,28.9716642831722,27.4676204487968,39.8868690194896,7.38194564033628,-10.1375916650867,-1.88700407300831,1,7
26,31.7917522456883,-10.1741136105942,39.5226425150221,7.78143972875144,-2.73802595023268,4.37822496821396,1,7
27,31.7844829819853,-10.1642535706647,39.5259825357843,7.72412814023456,-2.7091435917361,4.3665054203519,1,7
28,31.7820338102341,-10.2555173799949,39.5200080556971,7.67607019033909,-2.6879405115355,-7.37874429196536,1,7
29,31.7885879158515,-10.2593752160411,39.5165798501177,7.73457662232655,-2.71553222810016,-7.38161801126498,1,7
30,29.5881336501182,28.2643165790234,39.9960249316344,8.24433033741964,-9.26093731177705,4.20003077462686,1,7
